Date,Product,Category,Price,Units,Total,Discount,Region,Sales_Rep,Payment_Method,Customer_Segment
2023-08-24,Notebook,Office Supplies,20.79,3,62.37,0.0,West,Jennifer Martinez,PayPal,Corporate
2023-08-24,Mouse,Accessories,47.78,2,95.56,0.0,South,Michael Johnson,Credit Card,Small Business
2023-08-25,Desk,Furniture,122.68,3,368.04,0.0,East,Lisa Anderson,Credit Card,Small Business
2023-08-25,Headphones,Electronics,759.64,4,2917.02,0.04,North,Emma Davis,Bank Transfer,Government
2023-08-25,Smartphone,Electronics,1206.25,5,6031.25,0.0,South,Sarah Wilson,Credit Card,Government
2023-08-25,Office Chair,Furniture,255.84,1,232.81,0.09,North,Emma Davis,PayPal,Individual
2023-08-25,Stapler,Office Supplies,9.09,2,18.18,0.0,West,Robert Taylor,Credit Card,Government
2023-08-25,Laptop,Electronics,1091.54,3,3274.62,0.0,West,Jennifer Martinez,Credit Card,Government
2023-08-25,Laptop,Electronics,1494.37,5,7471.85,0.0,East,David Brown,PayPal,Individual
2023-08-25,Desk Organizer,Office Supplies,43.89,2,87.78,0.0,East,David Brown,Credit Card,Government
2023-08-25,Desk,Furniture,224.6,1,224.6,0.0,North,John Smith,Bank Transfer,Individual
2023-08-26,Monitor Stand,Accessories,88.35,5,441.75,0.0,East,David Brown,Debit Card,Individual
2023-08-26,Tablet,Electronics,680.62,4,2722.48,0.0,East,David Brown,Debit Card,Individual
2023-08-26,Filing Cabinet,Furniture,520.76,1,520.76,0.0,South,Sarah Wilson,PayPal,Small Business
2023-08-26,Monitor Stand,Accessories,152.1,4,608.4,0.0,East,Lisa Anderson,Bank Transfer,Corporate
2023-08-26,Stapler,Office Supplies,16.68,1,16.68,0.0,West,Robert Taylor,Credit Card,Government
2023-08-26,Smartphone,Electronics,1771.1,5,8855.5,0.0,East,David Brown,PayPal,Small Business
2023-08-26,Notebook,Office Supplies,40.03,5,198.15,0.01,West,Jennifer Martinez,Debit Card,Small Business
2023-08-26,Mouse,Accessories,64.03,5,320.15,0.0,North,John Smith,Bank Transfer,Individual
2023-08-26,Smartwatch,Electronics,1030.63,2,1834.52,0.11,South,Sarah Wilson,Bank Transfer,Government
2023-08-26,Headphones,Electronics,563.86,3,1691.58,0.0,West,Robert Taylor,Bank Transfer,Small Business
2023-08-26,Filing Cabinet,Furniture,559.79,5,2798.95,0.0,North,Emma Davis,Bank Transfer,Corporate
2023-08-27,Keyboard,Accessories,77.34,1,77.34,0.0,North,John Smith,Credit Card,Individual
2023-08-27,Monitor Stand,Accessories,124.27,3,372.81,0.0,South,Sarah Wilson,Credit Card,Government
2023-08-27,Smartwatch,Electronics,1673.21,4,6692.84,0.0,North,Emma Davis,PayPal,Small Business
2023-08-27,Desk,Furniture,479.97,4,1919.88,0.0,South,Sarah Wilson,PayPal,Individual
2023-08-27,Filing Cabinet,Furniture,128.9,5,599.38,0.07,West,Robert Taylor,Credit Card,Government
2023-08-27,Headphones,Electronics,1440.85,5,7204.25,0.0,North,Emma Davis,Debit Card,Corporate
2023-08-27,Mouse,Accessories,40.64,3,121.92,0.0,West,Jennifer Martinez,Bank Transfer,Small Business
2023-08-27,Pen Set,Office Supplies,26.57,1,26.57,0.0,North,Emma Davis,Bank Transfer,Government
2023-08-27,Pen Set,Office Supplies,37.12,1,37.12,0.0,North,Emma Davis,Debit Card,Government
2023-08-27,Laptop Bag,Accessories,15.3,1,15.3,0.0,East,David Brown,Bank Transfer,Corporate
2023-08-27,Desk,Furniture,345.99,1,345.99,0.0,South,Michael Johnson,Bank Transfer,Small Business
2023-08-27,Smartwatch,Electronics,1588.15,2,3176.3,0.0,North,John Smith,Credit Card,Corporate
2023-08-28,Paper Clips,Office Supplies,19.02,2,38.04,0.0,East,Lisa Anderson,PayPal,Individual
2023-08-28,Laptop,Electronics,1695.33,2,3390.66,0.0,South,Michael Johnson,Credit Card,Individual
2023-08-28,Bookshelf,Furniture,442.51,5,2013.42,0.09,North,John Smith,Bank Transfer,Corporate
2023-08-28,Office Chair,Furniture,106.68,4,418.19,0.02,North,Emma Davis,PayPal,Small Business
2023-08-28,Tablet,Electronics,2073.68,3,6221.04,0.0,West,Jennifer Martinez,Debit Card,Corporate
2023-08-28,Lamp,Furniture,341.72,5,1452.31,0.15,East,David Brown,Bank Transfer,Small Business
2023-08-28,Lamp,Furniture,344.25,3,1032.75,0.0,West,Jennifer Martinez,Credit Card,Corporate
2023-08-28,Desk,Furniture,322.72,4,1161.79,0.1,South,Sarah Wilson,Bank Transfer,Individual
2023-08-29,Mouse,Accessories,63.78,2,127.56,0.0,West,Jennifer Martinez,Debit Card,Individual
2023-08-29,Bookshelf,Furniture,556.22,3,1668.66,0.0,South,Sarah Wilson,PayPal,Small Business
2023-08-29,Filing Cabinet,Furniture,306.15,1,306.15,0.0,East,David Brown,Debit Card,Small Business
2023-08-29,Notebook,Office Supplies,34.15,1,29.37,0.14,West,Robert Taylor,Credit Card,Corporate
2023-08-29,Monitor Stand,Accessories,33.41,3,100.23,0.0,South,Michael Johnson,Debit Card,Corporate
2023-08-29,Smartphone,Electronics,496.08,5,2480.4,0.0,West,Robert Taylor,Bank Transfer,Individual
2023-08-29,Lamp,Furniture,190.84,3,572.52,0.0,West,Robert Taylor,Debit Card,Corporate
2023-08-29,Desk Organizer,Office Supplies,21.92,2,39.46,0.1,West,Robert Taylor,PayPal,Government
2023-08-29,Filing Cabinet,Furniture,513.99,3,1541.97,0.0,East,David Brown,Debit Card,Small Business
2023-08-29,Bookshelf,Furniture,274.96,5,1374.8,0.0,South,Sarah Wilson,Bank Transfer,Corporate
2023-08-29,USB Drive,Accessories,44.17,3,132.51,0.0,North,Emma Davis,Bank Transfer,Corporate
2023-08-29,Filing Cabinet,Furniture,209.7,3,629.1,0.0,South,Sarah Wilson,Credit Card,Individual
2023-08-29,Stapler,Office Supplies,34.71,3,104.13,0.0,North,Emma Davis,Debit Card,Individual
2023-08-30,Desk,Furniture,282.1,5,1410.5,0.0,West,Robert Taylor,PayPal,Corporate
2023-08-30,Mouse,Accessories,111.13,3,333.39,0.0,West,Robert Taylor,Credit Card,Corporate
2023-08-30,Smartwatch,Electronics,2030.22,5,10151.1,0.0,South,Sarah Wilson,Debit Card,Individual
2023-08-30,Laptop Bag,Accessories,100.01,4,392.04,0.02,East,David Brown,Debit Card,Corporate
2023-08-30,Desk,Furniture,501.41,3,1504.23,0.0,West,Robert Taylor,Credit Card,Government
2023-08-30,Stapler,Office Supplies,36.28,3,108.84,0.0,West,Jennifer Martinez,Credit Card,Government
2023-08-31,Monitor Stand,Accessories,44.13,3,113.86,0.14,West,Jennifer Martinez,Debit Card,Corporate
2023-08-31,Bookshelf,Furniture,471.83,1,471.83,0.0,North,,Debit Card,Corporate
2023-08-31,Desk Organizer,Office Supplies,40.22,5,201.1,0.0,North,Emma Davis,PayPal,Government
2023-08-31,Headphones,Electronics,1248.34,2,2496.68,0.0,South,Sarah Wilson,PayPal,Government
2023-08-31,Filing Cabinet,Furniture,596.5,5,2982.5,0.0,West,Robert Taylor,PayPal,Small Business
2023-08-31,Desk,Furniture,540.57,5,2702.85,0.0,East,Lisa Anderson,Credit Card,Corporate
2023-08-31,Laptop Bag,Accessories,103.91,4,415.64,0.0,North,John Smith,PayPal,Corporate
2023-08-31,Smartwatch,Electronics,1114.9,4,4281.22,0.04,North,Emma Davis,PayPal,Individual
2023-08-31,Laptop,Electronics,650.05,3,1950.15,0.0,West,Jennifer Martinez,Bank Transfer,Government
2023-08-31,Office Chair,Furniture,187.07,1,187.07,0.0,West,Jennifer Martinez,PayPal,Government
2023-08-31,USB Drive,Accessories,78.67,2,157.34,0.0,South,Michael Johnson,Bank Transfer,Individual
2023-08-31,USB Drive,Accessories,131.77,2,263.54,0.0,North,Emma Davis,Credit Card,Individual
2023-08-31,Office Chair,Furniture,462.86,2,925.72,0.0,West,Jennifer Martinez,PayPal,Government
2023-09-01,Laptop Bag,Accessories,73.16,5,365.8,0.0,East,David Brown,Credit Card,Individual
2023-09-01,USB Drive,Accessories,127.57,4,510.28,0.0,South,Michael Johnson,Credit Card,Individual
2023-09-01,Lamp,Furniture,149.19,3,425.19,0.05,South,Sarah Wilson,Credit Card,Individual
2023-09-01,Smartwatch,Electronics,1295.91,5,6479.55,0.0,South,Sarah Wilson,Debit Card,Government
2023-09-01,Office Chair,Furniture,506.09,2,1012.18,0.0,North,John Smith,Debit Card,Small Business
2023-09-01,Smartphone,Electronics,870.72,4,3482.88,0.0,East,David Brown,Debit Card,Government
2023-09-01,Mouse,Accessories,69.54,5,347.7,0.0,North,John Smith,Debit Card,Corporate
2023-09-01,Notebook,Office Supplies,40.3,2,80.6,0.0,East,David Brown,Bank Transfer,Government
2023-09-02,Paper Clips,Office Supplies,16.37,3,49.11,0.0,South,Michael Johnson,Bank Transfer,Government
2023-09-02,Notebook,Office Supplies,25.27,3,75.81,0.0,East,David Brown,Debit Card,Government
2023-09-02,Filing Cabinet,Furniture,455.73,1,455.73,0.0,North,Emma Davis,Bank Transfer,Small Business
2023-09-02,Headphones,Electronics,1782.95,5,7934.13,0.11,East,David Brown,Bank Transfer,Government
2023-09-02,Headphones,Electronics,1746.08,1,1746.08,0.0,South,,Bank Transfer,Small Business
2023-09-02,Mouse,Accessories,95.49,5,477.45,0.0,West,Jennifer Martinez,Debit Card,Small Business
2023-09-02,Tablet,Electronics,561.98,5,2669.4,0.05,West,Robert Taylor,Debit Card,Individual
2023-09-02,USB Drive,Accessories,63.72,4,254.88,0.0,South,Michael Johnson,Bank Transfer,Corporate
2023-09-02,Headphones,Electronics,802.7,5,4013.5,0.0,South,Sarah Wilson,Debit Card,Small Business
2023-09-02,Tablet,Electronics,1943.12,2,3886.24,0.0,North,,Bank Transfer,Government
2023-09-02,Paper Clips,Office Supplies,38.4,1,38.4,0.0,East,David Brown,Debit Card,Individual
2023-09-02,Mouse,Accessories,96.72,3,290.16,0.0,West,Jennifer Martinez,Bank Transfer,Small Business
2023-09-03,Laptop,Electronics,1888.88,3,5666.64,0.0,South,Sarah Wilson,Credit Card,Small Business
2023-09-03,Office Chair,Furniture,592.55,4,2370.2,0.0,South,Sarah Wilson,Debit Card,Government
2023-09-03,USB Drive,Accessories,66.26,5,311.42,0.06,North,John Smith,Debit Card,Individual
2023-09-03,Bookshelf,Furniture,389.24,1,389.24,0.0,West,Robert Taylor,Credit Card,Government
2023-09-03,Laptop Bag,Accessories,121.14,4,484.56,0.0,South,Sarah Wilson,Credit Card,Individual
2023-09-03,Smartphone,Electronics,540.87,1,540.87,0.0,South,Sarah Wilson,Credit Card,Small Business
2023-09-03,Pen Set,Office Supplies,47.22,3,141.66,0.0,West,Robert Taylor,Credit Card,Small Business
2023-09-03,Stapler,Office Supplies,7.07,1,7.07,0.0,East,Lisa Anderson,PayPal,Government
2023-09-03,Stapler,Office Supplies,23.75,5,118.75,0.0,North,Emma Davis,Credit Card,Government
2023-09-03,Stapler,Office Supplies,17.93,1,17.93,0.0,East,David Brown,PayPal,Government
2023-09-03,Tablet,Electronics,1730.65,3,5191.95,0.0,East,Lisa Anderson,Bank Transfer,Government
2023-09-04,Headphones,Electronics,719.3,1,719.3,0.0,South,Sarah Wilson,PayPal,Government
2023-09-04,Stapler,Office Supplies,13.81,5,60.76,0.12,West,Robert Taylor,Credit Card,Small Business
2023-09-04,Laptop Bag,Accessories,91.07,3,273.21,0.0,South,Michael Johnson,PayPal,Government
2023-09-04,Filing Cabinet,Furniture,259.51,3,770.74,0.01,East,David Brown,PayPal,Small Business
2023-09-04,Smartwatch,Electronics,578.49,4,2313.96,0.0,West,Robert Taylor,Debit Card,Small Business
2023-09-04,Lamp,Furniture,587.23,3,1761.69,0.0,West,Robert Taylor,Credit Card,Government
2023-09-04,Laptop Bag,Accessories,122.89,3,368.67,0.0,South,Sarah Wilson,Debit Card,Government
2023-09-04,Notebook,Office Supplies,24.22,4,96.88,0.0,West,Robert Taylor,Bank Transfer,Government
2023-09-04,Bookshelf,Furniture,471.69,2,943.38,0.0,East,Lisa Anderson,Credit Card,Small Business
2023-09-05,Smartphone,Electronics,1909.79,1,1642.42,0.14,West,Robert Taylor,PayPal,Individual
2023-09-05,Tablet,Electronics,484.09,1,484.09,0.0,South,Sarah Wilson,PayPal,Small Business
2023-09-05,Notebook,Office Supplies,35.17,4,140.68,0.0,East,Lisa Anderson,PayPal,Corporate
2023-09-05,Pen Set,Office Supplies,23.7,4,91.96,0.03,South,Sarah Wilson,Debit Card,Government
2023-09-05,Stapler,Office Supplies,33.87,4,135.48,0.0,South,Michael Johnson,Bank Transfer,Individual
2023-09-05,Smartwatch,Electronics,573.6,3,1617.55,0.06,West,Robert Taylor,Debit Card,Individual
2023-09-05,Stapler,Office Supplies,6.55,2,13.1,0.0,West,Jennifer Martinez,Debit Card,Small Business
2023-09-05,Laptop Bag,Accessories,116.08,3,348.24,0.0,South,Michael Johnson,PayPal,Individual
2023-09-05,Laptop,Electronics,975.77,1,975.77,0.0,South,Michael Johnson,Bank Transfer,Corporate
2023-09-05,Paper Clips,Office Supplies,39.32,3,117.96,0.0,North,Emma Davis,Credit Card,Small Business
2023-09-05,Stapler,Office Supplies,32.67,1,32.67,0.0,West,Robert Taylor,PayPal,Individual
2023-09-05,Tablet,Electronics,423.33,3,1269.99,0.0,North,John Smith,Credit Card,Individual
2023-09-05,Pen Set,Office Supplies,23.15,5,115.75,0.0,East,Lisa Anderson,Credit Card,Corporate
2023-09-06,Desk Organizer,Office Supplies,20.71,4,74.56,0.1,North,Emma Davis,,Individual
2023-09-06,Filing Cabinet,Furniture,471.21,5,2144.01,0.09,East,Lisa Anderson,Credit Card,Corporate
2023-09-06,Smartwatch,Electronics,1402.75,1,1402.75,0.0,South,Michael Johnson,Bank Transfer,Individual
2023-09-06,Monitor Stand,Accessories,30.44,5,135.46,0.11,East,David Brown,Bank Transfer,Individual
2023-09-06,Stapler,Office Supplies,12.81,1,12.81,0.0,South,Sarah Wilson,Credit Card,Small Business
2023-09-06,Filing Cabinet,Furniture,96.96,1,96.96,0.0,West,Jennifer Martinez,PayPal,Government
2023-09-06,Smartwatch,Electronics,1521.34,1,1521.34,0.0,South,Michael Johnson,Debit Card,Corporate
2023-09-06,USB Drive,Accessories,124.24,5,621.2,0.0,North,Emma Davis,PayPal,Individual
2023-09-06,Paper Clips,Office Supplies,18.95,1,18.57,0.02,East,Lisa Anderson,PayPal,Individual
2023-09-07,Smartphone,Electronics,313.64,1,288.55,0.08,North,Emma Davis,Bank Transfer,Corporate
2023-09-07,Tablet,Electronics,948.43,5,4742.15,0.0,North,Emma Davis,Credit Card,Corporate
2023-09-07,Paper Clips,Office Supplies,13.24,5,66.2,0.0,West,Robert Taylor,Credit Card,Corporate
2023-09-07,Notebook,Office Supplies,40.45,3,121.35,0.0,North,John Smith,PayPal,Small Business
2023-09-07,Keyboard,Accessories,140.68,5,661.2,0.06,South,Michael Johnson,PayPal,Corporate
2023-09-07,Monitor Stand,Accessories,122.81,1,122.81,0.0,South,Michael Johnson,Debit Card,Individual
2023-09-07,Laptop,Electronics,1733.64,3,5200.92,0.0,North,Emma Davis,Debit Card,Government
2023-09-07,Filing Cabinet,Furniture,347.62,3,917.72,0.12,West,Robert Taylor,Credit Card,Small Business
2023-09-07,Mouse,Accessories,121.64,2,243.28,0.0,South,Sarah Wilson,Credit Card,Government
2023-09-07,Smartphone,Electronics,1195.15,2,2390.3,0.0,South,Michael Johnson,Debit Card,Individual
2023-09-07,Mouse,Accessories,82.7,2,165.4,0.0,West,Jennifer Martinez,Bank Transfer,Corporate
2023-09-07,Mouse,Accessories,87.51,4,350.04,0.0,West,Robert Taylor,PayPal,Government
2023-09-07,Pen Set,Office Supplies,29.59,3,88.77,0.0,North,John Smith,Credit Card,Government
2023-09-08,Monitor Stand,Accessories,74.65,3,223.95,0.0,East,,Debit Card,Individual
2023-09-08,Stapler,Office Supplies,5.22,2,10.44,0.0,East,David Brown,PayPal,Government
2023-09-08,Stapler,Office Supplies,5.23,5,26.15,0.0,South,Sarah Wilson,Debit Card,Corporate
2023-09-08,Headphones,Electronics,1889.26,5,8785.06,0.07,East,David Brown,PayPal,Individual
2023-09-08,Desk Organizer,Office Supplies,25.08,1,25.08,0.0,East,David Brown,Debit Card,Government
2023-09-08,Paper Clips,Office Supplies,6.83,3,20.49,0.0,East,David Brown,Debit Card,Government
2023-09-08,Paper Clips,Office Supplies,24.02,4,96.08,0.0,North,Emma Davis,Debit Card,Individual
2023-09-08,Laptop Bag,Accessories,127.29,3,381.87,0.0,West,Jennifer Martinez,Credit Card,Individual
2023-09-08,Smartphone,Electronics,371.2,4,1484.8,0.0,West,Robert Taylor,Debit Card,Corporate
2023-09-08,Office Chair,Furniture,321.91,1,321.91,0.0,South,Sarah Wilson,PayPal,Individual
2023-09-08,Lamp,Furniture,230.87,1,230.87,0.0,South,Michael Johnson,PayPal,Individual
2023-09-08,Mouse,Accessories,76.39,4,305.56,0.0,East,David Brown,Credit Card,Government
2023-09-08,Desk Organizer,Office Supplies,42.13,3,125.13,0.01,South,Sarah Wilson,Debit Card,Corporate
2023-09-08,Desk,Furniture,135.7,5,678.5,0.0,East,Lisa Anderson,Debit Card,Small Business
2023-09-08,Smartphone,Electronics,1456.77,4,5827.08,0.0,East,David Brown,Credit Card,Government
2023-09-09,Office Chair,Furniture,215.77,5,1078.85,0.0,North,Emma Davis,Credit Card,Small Business
2023-09-09,Monitor Stand,Accessories,49.43,1,49.43,0.0,North,John Smith,Credit Card,Government
2023-09-09,Tablet,Electronics,366.36,5,1831.8,0.0,North,Emma Davis,PayPal,Corporate
2023-09-09,Bookshelf,Furniture,394.55,4,1578.2,0.0,East,Lisa Anderson,Bank Transfer,Corporate
2023-09-09,Tablet,Electronics,1354.13,3,3899.89,0.04,East,Lisa Anderson,PayPal,Corporate
2023-09-09,Headphones,Electronics,1360.11,5,6120.49,0.1,North,Emma Davis,PayPal,Individual
2023-09-09,Monitor Stand,Accessories,79.7,4,293.3,0.08,East,David Brown,PayPal,Government
2023-09-09,Headphones,Electronics,1218.57,5,5239.85,0.14,North,Emma Davis,Credit Card,Government
2023-09-09,Keyboard,Accessories,99.29,3,297.87,0.0,West,Jennifer Martinez,Debit Card,Corporate
2023-09-09,Headphones,Electronics,389.27,4,1557.08,0.0,West,Robert Taylor,PayPal,Small Business
2023-09-09,USB Drive,Accessories,100.69,1,100.69,0.0,West,,Bank Transfer,Government
2023-09-09,Tablet,Electronics,1047.73,1,1047.73,0.0,South,Michael Johnson,Bank Transfer,Government
2023-09-09,Smartwatch,Electronics,1648.23,2,3296.46,0.0,East,David Brown,Credit Card,Government
2023-09-09,Bookshelf,Furniture,562.53,5,2531.38,0.1,South,Sarah Wilson,Bank Transfer,Government
2023-09-10,Mouse,Accessories,114.24,3,342.72,0.0,East,David Brown,PayPal,Corporate
2023-09-10,Pen Set,Office Supplies,25.8,1,25.8,0.0,West,Robert Taylor,Credit Card,Small Business
2023-09-10,Lamp,Furniture,349.75,5,1626.34,0.07,North,Emma Davis,Debit Card,Small Business
2023-09-10,Office Chair,Furniture,472.22,4,1888.88,0.0,West,Robert Taylor,Bank Transfer,Small Business
2023-09-10,Smartphone,Electronics,1618.66,3,4855.98,0.0,East,David Brown,PayPal,Government
2023-09-11,Mouse,Accessories,78.93,2,154.7,0.02,East,,Debit Card,Small Business
2023-09-11,Mouse,Accessories,78.96,4,315.84,0.0,East,Lisa Anderson,PayPal,Individual
2023-09-11,Lamp,Furniture,250.98,5,1129.41,0.1,South,Michael Johnson,PayPal,Small Business
2023-09-11,Lamp,Furniture,237.77,3,670.51,0.06,North,John Smith,Credit Card,Individual
2023-09-11,Smartwatch,Electronics,1216.54,5,6082.7,0.0,West,Robert Taylor,Debit Card,Corporate
2023-09-11,Notebook,Office Supplies,13.0,5,65.0,0.0,East,David Brown,Bank Transfer,Corporate
2023-09-12,Office Chair,Furniture,196.71,3,590.13,0.0,North,John Smith,Debit Card,Individual
2023-09-12,Smartphone,Electronics,1355.98,5,6779.9,0.0,East,Lisa Anderson,Debit Card,Individual
2023-09-12,Filing Cabinet,Furniture,195.42,2,363.48,0.07,West,Jennifer Martinez,Debit Card,Small Business
2023-09-12,Stapler,Office Supplies,40.44,1,40.44,0.0,North,John Smith,Bank Transfer,Individual
2023-09-12,Paper Clips,Office Supplies,29.26,5,146.3,0.0,South,Michael Johnson,Bank Transfer,Individual
2023-09-12,Keyboard,Accessories,99.5,3,298.5,0.0,South,Michael Johnson,Credit Card,Individual
2023-09-12,Smartwatch,Electronics,333.74,3,1001.22,0.0,North,John Smith,Bank Transfer,Government
2023-09-12,Filing Cabinet,Furniture,438.24,4,1752.96,0.0,West,Jennifer Martinez,Credit Card,Corporate
2023-09-12,Laptop Bag,Accessories,87.68,2,175.36,0.0,West,Robert Taylor,Credit Card,Corporate
2023-09-12,Tablet,Electronics,1057.75,3,3173.25,0.0,South,Sarah Wilson,PayPal,Small Business
2023-09-13,Paper Clips,Office Supplies,48.65,5,243.25,0.0,North,Emma Davis,PayPal,Government
2023-09-13,Office Chair,Furniture,400.29,2,800.58,0.0,South,Michael Johnson,Bank Transfer,Individual
2023-09-13,Notebook,Office Supplies,15.48,4,61.92,0.0,North,John Smith,Credit Card,Government
2023-09-13,Lamp,Furniture,196.34,2,357.34,0.09,East,Lisa Anderson,Credit Card,Individual
2023-09-13,Laptop Bag,Accessories,81.62,1,81.62,0.0,North,John Smith,Bank Transfer,Individual
2023-09-13,Keyboard,Accessories,30.57,3,91.71,0.0,West,Robert Taylor,Credit Card,Government
2023-09-13,Monitor Stand,Accessories,127.42,2,254.84,0.0,East,David Brown,PayPal,Individual
2023-09-14,Smartphone,Electronics,1375.35,4,5171.32,0.06,South,Sarah Wilson,Bank Transfer,Corporate
2023-09-14,Keyboard,Accessories,97.8,1,97.8,0.0,South,Michael Johnson,PayPal,Individual
2023-09-14,Smartwatch,Electronics,335.98,2,671.96,0.0,West,Jennifer Martinez,Credit Card,Corporate
2023-09-14,Laptop Bag,Accessories,15.69,2,30.75,0.02,East,David Brown,Credit Card,Corporate
2023-09-14,Lamp,Furniture,378.4,1,378.4,0.0,East,David Brown,Bank Transfer,Corporate
2023-09-14,Bookshelf,Furniture,141.48,3,424.44,0.0,South,Sarah Wilson,Debit Card,Government
2023-09-14,USB Drive,Accessories,150.51,4,511.73,0.15,North,Emma Davis,PayPal,Individual
2023-09-14,Pen Set,Office Supplies,10.71,3,32.13,0.0,West,Jennifer Martinez,Debit Card,Corporate
2023-09-15,Tablet,Electronics,567.08,1,567.08,0.0,West,Robert Taylor,Credit Card,Corporate
